-3.771451308908752020e-02,-6.642769315104056771e-01
6.088175368618869987e-02,-8.462865195139354091e-01
-1.941612749811888819e-02,-6.180558535094871075e-01
-1.146759444391641236e-01,-6.050931192231431277e-01
-1.018494030477380408e-01,-5.465353947338336127e-01
-6.586747402853004862e-02,-4.684394754920392367e-01
-8.882029539347824354e-02,-3.785140093177477016e-01
-8.500243129713841439e-02,-6.585666047727584127e-01
-6.533608465628421014e-02,-6.154296883939378571e-01
-9.461163632668426193e-02,-8.342983942440889145e-01
-5.532891815511303824e-02,-7.120400903223733646e-01
-1.964252394638403287e-01,-5.351147412585390839e-01
-4.595575706874746591e-02,-8.430928826038337487e-01
-6.066733445403535430e-02,-5.743514653361144751e-01
1.182602911858941508e-01,-7.872707985180770196e-01
-3.679448862096435652e-02,-3.590344305686636872e-01
1.260201209034457759e-01,-4.974491056868243222e-01
3.739754294899466647e-02,-6.093708404377452537e-01
-1.339373067425364203e-02,-7.572865593067947820e-01
-1.078026615093896079e-01,-4.231930065076177083e-01
-5.404440989571052123e-02,-8.764607016064123179e-01
-2.811702295106910171e-04,-4.279287242287674875e-01
-3.686362698317824371e-02,-3.431461129975720836e-01
1.085248293097708649e-01,-5.970850532339566641e-01
-3.403409356628221416e-01,-5.133575186124502698e-01
-3.336589062945374655e-03,-8.898814323993039510e-01
1.724978204603199589e-02,-5.415020150787412945e-01
-5.396095710522735844e-02,-7.151242519444713786e-01
2.642037686956349649e-02,-7.820184682869781856e-01
-1.633318236971008086e-01,-5.962986308633982935e-01
-9.919693373845001050e-02,-7.140401676399703579e-01
1.921234996464418199e-01,-7.811533345584839028e-01
-3.235296245940901816e-01,-4.121794902542691430e-01
-1.376787409142490315e-01,-4.791831818847787638e-01
-9.461163632668426193e-02,-8.342983942440889145e-01
1.237321353854369810e-01,-7.996074450064679651e-01
1.371592045113224079e-01,-9.039282509901483964e-01
-9.461163632668426193e-02,-8.342983942440889145e-01
-4.977362116508710077e-02,-5.630402871488235927e-01
-5.327697658028468508e-02,-7.166663327555199414e-01
5.364398696513483777e-02,-5.585235200036799963e-01
2.839299362824265760e-01,-9.837265856155980037e-01
-1.145924916486807388e-01,-4.437566695612024659e-01
1.350644588803995294e-01,-3.720480241396100229e-01
-2.245782004032832457e-01,-3.392772852401721995e-01
1.042683550074169352e-01,-7.332807004585130128e-01
-2.308866162804658062e-01,-4.708466900315818049e-01
-9.911348094796695873e-02,-5.527037179780288634e-01
-8.705437287196721163e-02,-6.539403623396113918e-01
-4.621097322347558593e-03,-7.254608211152652197e-01
-1.943055347528663962e-02,-1.048894647585405293e+00
-3.872742827234026963e-02,-6.598950037135680180e-01
-3.957831437824937959e-02,-9.810258222264018890e-01
5.706377804095112694e-02,-8.198479509018103961e-01
7.466386867870750121e-02,-9.493095593228753071e-01
-2.813919823992946934e-01,-6.015763251547998625e-01
-1.236940596588964880e-01,-4.727425607669433760e-01
-5.523126248525822568e-02,-6.270929002702857469e-01
-7.624422392239989243e-02,-1.057579660657147480e+00
-4.466637230572199219e-02,-3.593278482543196817e-01
1.018813573279486739e-02,-9.092550483308962095e-01
1.137986482596570204e-02,-5.104372040334701488e-01
2.276431875277074024e-02,-1.334706672827410401e+00
-2.077313402015817656e-01,-7.049225221219824755e-01
8.622021623899993326e-02,-5.491064563164942403e-01
6.171821381493027697e-02,-9.559944950770201677e-01
-2.277121955235781869e-01,-3.143807974390964710e-01
-2.507056656229150748e-01,-9.130457653441378385e-01
2.219160147119200732e-01,-1.140113635686149873e+00
-7.828185106895910184e-02,-8.757286509909679717e-01
-1.159342299413449601e-01,-1.829208679356903178e-01
8.536933013309071228e-02,-8.702372748293272231e-01
-3.547443122859267328e-02,-9.902783070926948206e-01
-3.255460170359494310e-01,-8.743765130611138581e-01
4.220562842874020330e-03,-9.631374273377129036e-01
6.240219433987283931e-02,-9.575365758880688416e-01
-1.215620674801165622e-03,-1.164010019246427552e+00
3.163242477301005107e-02,-8.074035853606719160e-01
-6.840094141436542374e-02,-6.064215181639533991e-01
3.780970729999177937e-02,-9.581022914473645846e-01
-2.962597181102207683e-02,-8.845231393507132500e-01
-5.676612911611056411e-02,-9.466816379720698338e-01
-4.537756080762777970e-03,-8.177383982962096454e-01
-2.163014072906533081e-01,-6.272845993867361969e-01
-2.911631049572858676e-01,-1.981813414735734136e-01
-1.553360615852672766e-01,-2.533063831222406859e-01
-7.085426345969259021e-03,-8.793311813582709302e-01
1.189798208438064692e-01,-1.255636144569117763e+00
-1.860487126677665137e-01,-4.532026097792022923e-01
-7.755092442642452961e-03,-7.005643333141895468e-01
-3.071641786544976327e-01,-6.668189853982542381e-01
-1.921688767103844897e-01,-6.525331208768684332e-01
-2.010021957195994372e-02,-8.701277995413239097e-01
8.903627473392572433e-03,-7.448344370468574782e-01
-1.367923056753703182e-01,-6.248756286119372394e-01
-2.774072127219888717e-01,-5.589560212859279176e-01
-1.698857214421096162e-01,-5.636917390070779188e-01
-5.923034659083366293e-02,-8.469379713721898462e-01
1.948379639437168021e-01,-6.505016790154264372e-01
-8.950438746731866069e-02,-6.305859553495849479e-01
-7.132023884507815437e-02,1.156935570200517405e-01
-5.441614861011493526e-02,-3.463668702032316471e-01
2.723537919580846373e-02,-7.549064650628096729e-01
-2.755792952124903605e-01,-5.362259458585977301e-01
-4.003339433423828975e-02,-3.586544136422761819e-01
-1.499406383508789797e-01,-9.946382521357441941e-01
-1.375190902564073503e-01,-9.607956338349736558e-02
-2.941280391749089285e-01,-1.066456372845339340e+00
-1.149835328438754273e-01,-9.926872778674936670e-01
6.900864914822318896e-02,-2.210261608946750278e-01
8.072691423696154445e-02,-3.999498310408500235e-01
3.999278222502097163e-02,-6.804604230024089428e-01
1.239466099772228713e-01,-6.096169113093101721e-01
1.017612219277010954e-01,-3.598970762841269266e-01
2.887346963384995746e-01,-1.219460604611950945e-02
1.783938301683656302e-01,-1.626270147427148760e-01
-1.965659222875854040e-01,-6.000360005790067452e-01
-3.503505082633108780e-01,-5.134450111466652977e-01
1.773097321034432586e-02,-1.159735810502338094e+00
-8.139438838675788768e-02,-9.876521419771453481e-01
1.451335088206597845e-01,-4.241160244617385722e-01
2.077936021845050441e-02,-1.301243294686305063e-01
-1.764802679215076164e-01,-1.219675281230090613e+00
1.250428664020605263e-01,-7.062764162870928120e-01
-1.009509479310090885e-01,-3.580869418477252708e-01
-2.791661034181712742e-01,-8.511884411272360174e-01
1.088798751764042810e-01,-5.957872870592170189e-01
-3.563634875703781957e-02,-4.111515339401378144e-01
1.389176286040697504e-02,-4.892492094171885242e-01
-2.686275475447541528e-01,-1.094789055957570145e+00
-5.893729571218789959e-02,-1.143796633646644301e+00
-2.932080147067857023e-01,-7.612138719035979051e-01
8.900381889848925365e-02,-4.343431183445280452e-01
-2.286465344199704597e-01,-7.968480656138710039e-01
-5.422501230731370248e-01,-8.185762805651474183e-01
2.718684221071092644e-01,-9.791878357166665658e-01
1.304586480701865926e-02,9.141964454641686444e-02
-2.607008122462363131e-01,-4.822944638024347919e-01
-1.938990474089753377e-02,-3.603042135060728901e-01
1.712345281852740986e-01,-6.153272380469581027e-01
2.371759893998251212e-01,-3.199046937660609546e-01
4.653743364604205901e-01,-5.272722785477264029e-01
-5.441614861011493526e-02,-3.463668702032316471e-01
1.746425663781757745e-02,-3.515114813815836126e-01
1.994972762213196860e-01,-1.384625775570837436e-01
3.863609635355151894e-01,-4.634622238273171657e-01
2.170018941907423116e-01,-7.634015352533569665e-01
9.757388598756078224e-02,-5.119810410797747124e-01
